"","Year","SITC","sitc_sdesc","Country","ExportsFASValueBasisJan","GenImportsCustomsValBasisJan","GenImportsCIFValBasisJan","ExportsFASValueBasisFeb","GenImportsCustomsValBasisFeb","GenImportsCIFValBasisFeb","ExportsFASValueBasisMar","GenImportsCustomsValBasisMar","GenImportsCIFValBasisMar","ExportsFASValueBasisApr","GenImportsCustomsValBasisApr","GenImportsCIFValBasisApr","ExportsFASValueBasisMay","GenImportsCustomsValBasisMay","GenImportsCIFValBasisMay","ExportsFASValueBasisJun","GenImportsCustomsValBasisJun","GenImportsCIFValBasisJun","ExportsFASValueBasisJul","GenImportsCustomsValBasisJul","GenImportsCIFValBasisJul","ExportsFASValueBasisAug","GenImportsCustomsValBasisAug","GenImportsCIFValBasisAug","ExportsFASValueBasisSep","GenImportsCustomsValBasisSep","GenImportsCIFValBasisSep","ExportsFASValueBasisOct","GenImportsCustomsValBasisOct","GenImportsCIFValBasisOct","ExportsFASValueBasisNov","GenImportsCustomsValBasisNov","GenImportsCIFValBasisNov","ExportsFASValueBasisDec","GenImportsCustomsValBasisDec","GenImportsCIFValBasisDec","ExportsFASValueBasisYtdDec","GenImportsCustomsValBasisYtdDec","GenImportsCIFValBasisYtdDec","CTY_CODE"
"10748","2017","733","MACHINE TOOLS FOR WORKING BUT NOT REMOVING METAL","Bangladesh",0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,"5380"
"10749","2017","613","FURSKINS, TANNED OR DRESSED","WorldTotal",1209087,1588365,1647560,1023152,1752186,1827424,1530749,1869183,1945202,1588770,2453720,2578145,1543865,2799366,2917685,1613698,2211891,2314883,1894293,2528170,2619730,1461626,2078266,2159122,1246405,1889871,1984267,0,0,0,0,0,0,0,0,0,13111645,19171018,19994018,"0000"
"10750","2017","893","ARTICLES OF PLASTICS","Laos",2730,106248,110913,0,170133,176016,2725,0,0,0,119261,124488,0,72311,75699,0,61568,63609,0,140190,147008,0,240762,250690,0,110685,114699,0,0,0,0,0,0,0,0,0,5455,1021158,1063122,"5530"
"10751","2017","562","FERTILIZERS (EXCEPT CRUDE)","Paraguay",0,0,0,0,0,0,5856977,0,0,4651617,0,0,0,0,0,4074179,0,0,355961,0,0,55125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14993859,0,0,"3530"
"10752","2017","523","METALLIC SALTS AND PEROXYSALTS OF INORGANIC ACIDS","Grenada",0,0,0,0,0,0,2608,0,0,7207,0,0,11761,0,0,5331,0,0,0,0,0,916848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943755,0,0,"2489"
"10753","2017","265","VEGETABLE TEXTILE FIBERS","Swaziland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80800,0,0,0,0,0,0,0,0,0,0,0,80800,0,0,"7950"
"10754","2017","679","IRON & STEEL TUBES, PIPES & FITTINGS","Bahrain",130257,0,0,1143535,0,0,130251,0,0,221174,0,0,371150,0,0,233431,0,0,800355,847442,883324,132403,1847490,1908720,24908,2867314,2956481,0,0,0,0,0,0,0,0,0,3187464,5562246,5748525,"5250"
"10755","2017","035","FISH, DRIED; SMOKED FISH","Chile",0,1330305,1394042,0,1090465,1121436,0,928509,947361,0,1924129,1952798,0,2310296,2339103,3675,1761818,1782359,0,2085043,2114528,0,1740534,1767836,0,3089213,3140933,0,0,0,0,0,0,0,0,0,3675,16260312,16560396,"3370"
"10756","2017","621","MATERIALS OF RUBBER","Mongolia",9200,0,0,57739,0,0,9569,0,0,12248,0,0,0,0,0,0,0,0,26240,0,0,17058,0,0,9741,0,0,0,0,0,0,0,0,0,0,0,141795,0,0,"5740"
"10757","2017","727","FOOD-PROCESSING MACHINES (EXCLUDING DOMESTIC)","Oman",16083,0,0,140175,0,0,29589,0,0,3420,0,0,23312,0,0,157725,0,0,0,0,0,48951,0,0,6182,0,0,0,0,0,0,0,0,0,0,0,425437,0,0,"5230"
"10758","2017","771","ELECTRIC POWER MACHINERY, AND PARTS","Iraq",1961003,0,0,263717,0,0,1173821,0,0,801270,0,0,541737,0,0,803044,92189,92562,252696,0,0,421310,0,0,858249,0,0,0,0,0,0,0,0,0,0,0,7076847,92189,92562,"5050"
"10759","2017","212","FURSKINS, RAW","San Marino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183139,0,0,0,0,0,0,0,0,0,0,0,183139,0,0,"4751"
"10760","2017","778","ELECTRICAL MACHINERY AND APPARATUS","Macedonia",0,518067,521761,4676,103569,105670,0,94667,96146,5010,57528,58564,3180,40869,41381,0,81869,83405,0,90970,92214,0,103112,106835,19943,51564,53692,0,0,0,0,0,0,0,0,0,32809,1142215,1159668,"4794"
"10761","2017","533","PIGMENTS, PAINTS, VARNISHES AND RELATED MATERIALS","Kenya",217342,0,0,37254,0,0,36209,0,0,3541,0,0,8659,0,0,0,0,0,53656,0,0,5371,0,0,4373,0,0,0,0,0,0,0,0,0,0,0,366405,0,0,"7790"
"10762","2017","724","TEXTILE & LEATHER MACHINERY & PTS","Morocco",37160,5524,5599,70680,0,0,820946,0,0,35613,0,0,62925,0,0,133463,0,0,486539,0,0,28023,0,0,54831,0,0,0,0,0,0,0,0,0,0,0,1730180,5524,5599,"7140"
"10763","2017","211","HIDES & SKINS,  RAW","Costa Rica",46334,0,0,0,0,0,0,0,0,139841,0,0,140999,0,0,145215,0,0,137046,0,0,175181,0,0,155343,0,0,0,0,0,0,0,0,0,0,0,939959,0,0,"2230"
"10764","2017","081","FEEDING STUFF FOR ANIMALS","Korea, South",45457828,92497,101903,44625668,205538,220422,62454272,145236,154702,46875053,72681,81263,39957019,122436,129570,52642955,47244,54743,47936442,21930,24897,51487173,76238,81942,54433238,108085,114566,0,0,0,0,0,0,0,0,0,445869648,891885,964008,"5800"
"10765","2017","892","PRINTED MATTER","Congo (Kinshasa)",13009,0,0,0,0,0,0,0,0,6800,0,0,13654,15000,15196,53141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86604,15000,15196,"7660"
"10766","2017","659","FLOOR COVERINGS","Finland",15715,13069,14058,0,10721,11010,21789,13111,13715,2742,50821,53488,10000,15481,16154,16560,11400,14146,20937,19636,21317,0,8977,9529,23149,17459,19160,0,0,0,0,0,0,0,0,0,110892,160675,172577,"4050"
"10767","2017","773","EQUIPMENT FOR DISTRIBUTING ELECTRICITY","Jamaica",164012,28466,28596,238842,21241,21395,657468,19928,20026,741970,32674,32842,748732,32966,33226,926458,31107,31300,564901,23410,23566,679087,30637,30883,564260,25602,25721,0,0,0,0,0,0,0,0,0,5285730,246031,247555,"2410"
"10768","2017","744","MECHANICAL HANDLING EQUIPMENT","Australia",13744348,1285469,1325443,16895440,1577396,1645797,20860301,743335,782208,18335613,1088426,1140243,16175845,1872080,1937655,19170929,2138812,2191438,21435348,1559388,1597942,18428398,2645586,2678297,16725027,1527890,1604816,0,0,0,0,0,0,0,0,0,161771249,14438382,14903839,"6021"
"10769","2017","553","PERFUMERY, COSMETICS OR TOILET PREPARATIONS, EXCE","Belgium",22553587,8998984,9175844,21146642,12499122,12623153,20513522,11656421,11856178,22700623,12301819,12470972,17941645,11372271,11512622,20097613,13161323,13347073,21178019,11797310,11909861,30666252,9880368,10016132,24312136,10289369,10430577,0,0,0,0,0,0,0,0,0,201110039,101956987,103342412,"4231"
"10770","2017","098","EDIBLE PRODUCTS AND PREPARATIONS","Burma",149118,3024,3147,87554,4025,4343,46789,2100,2337,83294,0,0,133529,2268,2345,186596,29700,30055,79984,0,0,183211,48032,48984,653516,27778,28630,0,0,0,0,0,0,0,0,0,1603591,116927,119841,"5460"
"10771","2017","843","MEN'S OR BOYS' COATS, JACKETS, KNITTED","Guatemala",58735,5125676,5253792,65295,6907239,7043965,138359,7795784,7947542,161118,5702253,5838657,48481,7482952,7715056,82294,9714287,9901795,58210,6103814,6253460,115441,7480797,7627546,152490,4761136,4867885,0,0,0,0,0,0,0,0,0,880423,61073938,62449698,"2050"
"10772","2017","871","OPTICAL INSTRUMENTS AND APPARATUS","Afghanistan",29872,0,0,71522,0,0,134400,0,0,395349,0,0,177695,0,0,28885,0,0,6573803,0,0,46000,0,0,20626,0,0,0,0,0,0,0,0,0,0,0,7478152,0,0,"5310"
"10773","2017","042","RICE","Cuba",0,0,0,252000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252000,0,0,"2390"
"10774","2017","611","LEATHER","Antigua and Barbuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,"2484"
"10775","2017","773","EQUIPMENT FOR DISTRIBUTING ELECTRICITY","Kazakhstan",10404,0,0,155270,0,0,286421,0,0,3769139,0,0,115033,0,0,156729,0,0,108938,0,0,48868,0,0,161457,0,0,0,0,0,0,0,0,0,0,0,4812259,0,0,"4634"
"10776","2017","773","EQUIPMENT FOR DISTRIBUTING ELECTRICITY","Malta",27196,0,0,0,7402,7521,112475,5648,6133,166535,2439,2558,183616,25658,26243,77115,2616,2696,4700,3571,3847,74407,0,0,112962,4679,4756,0,0,0,0,0,0,0,0,0,759006,52013,53754,"4730"
"10777","2017","845","ARTICLES OF APPAREL OF TEXTILE FABRICS","St Kitts and Nevis",53043,0,0,19167,0,0,38054,0,0,18454,3000,3020,3519,0,0,17937,0,0,0,0,0,50768,0,0,3526,0,0,0,0,0,0,0,0,0,0,0,204468,3000,3020,"2483"
"10778","2017","873","METERS AND COUNTERS","Denmark",19737,194819,212915,118253,327359,356258,114385,746584,821069,98820,479394,542831,151695,383068,417001,87936,577029,623219,113580,445665,487766,162382,652616,667585,170838,227434,229408,0,0,0,0,0,0,0,0,0,1037626,4033968,4358052,"4099"
"10779","2017","752","AUTOMATIC DATA PROCESS MACHINES","Bulgaria",178850,530687,537303,1143583,1375967,1382342,213776,2991088,3002151,292740,1360029,1366466,517846,1921402,1933325,609867,1890601,1901192,699506,1950021,1966150,720712,2039608,2049529,373905,921855,927346,0,0,0,0,0,0,0,0,0,4750785,14981258,15065804,"4870"
"10780","2017","673","IRON & NONALLOY STEEL FLAT-ROLL PRODUCTS","Canada",95639621,118875941,119817647,89854026,98917002,99897449,104227179,120831074,121992988,102363360,113835214,114776118,154448578,129597834,130766934,93452529,114051453,115113508,78831274,103671630,104647587,98417011,123443412,124519512,98539608,110034458,111004085,0,0,0,0,0,0,0,0,0,915773186,1033258018,1042535828,"1220"
"10781","2017","411","ANIMAL OILS AND FATS","Bolivia",0,0,0,0,0,0,0,0,0,0,0,0,4679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4679,0,0,"3350"
"10782","2017","744","MECHANICAL HANDLING EQUIPMENT","Brunei",390438,0,0,37688,0,0,18071,0,0,25797,0,0,73208,0,0,6269,0,0,0,0,0,178138,0,0,99856,0,0,0,0,0,0,0,0,0,0,0,829465,0,0,"5610"
"10783","2017","716","ROTATING ELECTRIC PLANT AND PARTS","Marshall Islands",0,0,0,2895,0,0,0,0,0,0,0,0,0,0,0,17252,0,0,213625,0,0,0,0,0,6585,0,0,0,0,0,0,0,0,0,0,0,240357,0,0,"6810"
"10784","2017","263","COTTON TEXTILE FIBERS","Turkey",57990515,580857,639565,57108952,523101,583268,80701309,756983,837870,95542200,801241,880644,127249527,1085823,1166615,113703671,760918,820419,100999976,819368,895268,33977413,971606,1053260,10079841,849855,910807,0,0,0,0,0,0,0,0,0,677353404,7149752,7787716,"4890"
"10785","2017","098","EDIBLE PRODUCTS AND PREPARATIONS","Algeria",275248,0,0,234926,0,0,254404,0,0,261147,0,0,413966,0,0,56898,0,0,194086,0,0,290592,0,0,988631,0,0,0,0,0,0,0,0,0,0,0,2969898,0,0,"7210"
"10786","2017","741","HEATING & COOLING EQUIPMENT","Belgium",7010064,1275439,1319670,8653411,5455194,5616878,14485537,3234092,3384402,18388824,1948805,2046955,24949711,3100951,3235798,20237608,3098797,3186575,29180439,3197258,3284653,20793733,6746683,6801834,9250458,1453634,1514574,0,0,0,0,0,0,0,0,0,152949785,29510853,30391339,"4231"
"10787","2017","072","COCOA","Chile",56000,0,0,2795,0,0,0,0,0,0,0,0,0,0,0,6391,0,0,0,0,0,0,0,0,54600,0,0,0,0,0,0,0,0,0,0,0,119786,0,0,"3370"
"10788","2017","281","IRON ORE AND CONCENTRATES","South Africa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932382,1991083,0,0,0,0,0,0,0,1929418,1989982,0,0,0,0,0,0,0,0,0,0,3861800,3981065,"7910"
"10789","2017","846","CLOTHING ACCESSORIES","Poland",13889,587976,609320,0,455368,470096,2622,625973,649961,5961,143022,151233,26355,234126,248356,17987,242417,252339,138380,362172,376657,0,130846,140102,43658,173588,184663,0,0,0,0,0,0,0,0,0,248852,2955488,3082727,"4550"
"10790","2017","635","WOOD MANUFACTURES","Afghanistan",2502,0,0,0,0,0,0,11110,11473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2760,3410,0,0,0,0,0,0,0,0,0,2502,13870,14883,"5310"
"10791","2017","776","THERMIONIC, COLD CATHODE AND PHOTOCATHODE VALVES","Rwanda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,4680,5130,"7690"
"10792","2017","844","WOMEN'S OR GIRLS' COATS, CAPES, KNIT","Gibraltar",0,0,0,0,0,0,0,0,0,0,0,0,5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5270,0,0,"4720"
"10793","2017","899","MISCELLANEOUS MANUFACTURED ARTICLES","Nicaragua",495767,0,0,585119,0,0,422684,0,0,536359,0,0,494666,0,0,466299,26486,28486,671230,0,0,655413,10243,10515,950148,18758,20758,0,0,0,0,0,0,0,0,0,5277685,55487,59759,"2190"
"10794","2017","016","MEAT & EDIBLE OFFAL, SALTED, DRIED, OR SMOKED","Costa Rica",146036,0,0,142200,0,0,240476,0,0,289983,0,0,351539,0,0,225431,0,0,241519,0,0,148187,0,0,161664,0,0,0,0,0,0,0,0,0,0,0,1947035,0,0,"2230"
"10795","2017","844","WOMEN'S OR GIRLS' COATS, CAPES, KNIT","Lithuania",0,22016,23960,0,84908,92257,3179,93349,96850,0,33821,34626,0,61403,62743,4437,75928,80016,3431,76967,81047,3690,139167,145960,0,133140,142811,0,0,0,0,0,0,0,0,0,14737,720699,760270,"4510"
"10796","2017","048","CEREAL PREPARATIONS","Australia",2292904,1333106,1417374,3182457,921289,973528,3376195,1639172,1774658,4420138,1337131,1405569,3508462,563550,599027,4502999,1204208,1274607,4162052,1057299,1120251,4381425,1109406,1176189,4661369,1885853,1996321,0,0,0,0,0,0,0,0,0,34488001,11051014,11737524,"6021"
"10797","2017","081","FEEDING STUFF FOR ANIMALS","New Caledonia",0,0,0,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350,0,0,"6412"
"10798","2017","894","TOYS AND SPORTING GOODS","Sao Tome and Principe",0,0,0,0,0,0,2599,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,11711,12218,0,0,0,0,0,0,0,0,0,5599,11711,12218,"7644"
"10799","2017","842","WOMEN/GIRLS COATS, NOT KNIT","Brunei",2990,0,0,0,36288,36540,2795,1712,1757,0,0,0,0,0,0,0,10358,11008,0,7023,7200,0,4176,4322,0,40679,41080,0,0,0,0,0,0,0,0,0,5785,100236,101907,"5610"
"10800","2017","692","METAL CONTAINERS FOR STORAGE OR TRANSPORT","Russia",137350,0,0,130168,2810,3060,215168,18620,19170,48457,12650,12775,83099,7502,7952,196756,6672,6872,243674,7192,8767,582293,7128,7472,119399,0,0,0,0,0,0,0,0,0,0,0,1756364,62574,66068,"4621"
"10801","2017","894","TOYS AND SPORTING GOODS","South Africa",2696212,438488,446604,4389556,79225,85117,7234183,223119,244769,2795273,210352,218523,11765322,660015,674207,3168460,177538,188344,4497051,290961,308658,3856481,674222,696082,3160392,265807,274322,0,0,0,0,0,0,0,0,0,43562930,3019727,3136626,"7910"
"10802","2017","098","EDIBLE PRODUCTS AND PREPARATIONS","Tunisia",4027,248607,263693,85551,307418,322694,149762,0,0,125979,91005,96467,167177,98399,103580,191661,11645,12133,34311,39925,46125,128252,93159,95578,369372,163232,172368,0,0,0,0,0,0,0,0,0,1256092,1053390,1112638,"7230"
"10803","2017","642","PAPER & PAPERBOARD, CUT TO SIZE OR SHAPE, ARTICLE","Guatemala",1756411,169306,187382,1460160,230182,251722,2213912,211938,240104,1665089,163339,180182,1803543,202616,221079,1957178,63697,69601,1193131,239733,253489,1115495,66257,75232,1941068,62188,67214,0,0,0,0,0,0,0,0,0,15105987,1409256,1546005,"2050"
"10804","2017","522","INORGANIC CHEMICAL ELEMENTS","Costa Rica",415976,11306,16256,751315,17860,22660,532674,39292,54342,680966,0,0,488087,11394,16344,409661,27261,38811,607349,11394,16344,301588,0,0,591008,0,0,0,0,0,0,0,0,0,0,0,4778624,118507,164757,"2230"
"10805","2017","111","NONALCOHOLIC BEVERAGES","Trinidad and Tobago",861819,80054,85308,619394,124459,133622,717435,131425,138045,533310,233204,239916,632418,259725,270131,877047,180521,191974,604209,166697,178201,802716,116196,124458,660940,125756,136055,0,0,0,0,0,0,0,0,0,6309288,1418037,1497710,"2740"
"10806","2017","748","TRASMISSION SHAFTS AND CRANKS","Slovenia",16674,88722,92027,12644,65873,67182,36659,92771,102512,20826,97834,102938,13100,56820,60602,34516,128600,130114,17976,127302,132054,26601,44010,45911,31137,43147,44411,0,0,0,0,0,0,0,0,0,210133,745079,777751,"4792"
"10807","2017","721","AGRICULTURAL MACHINERY (EXCL TRACTORS) & PARTS","Gabon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49254,0,0,0,0,0,42641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91895,0,0,"7550"
"10808","2017","574","POLYACETALS AND EPOXIDE RESINS","Portugal",745041,315568,325568,956578,0,0,1546273,0,0,367069,19205,21205,413287,0,0,988945,0,0,359650,0,0,1043445,88503,91503,529732,532,2238,0,0,0,0,0,0,0,0,0,6950020,423808,440514,"4710"
"10809","2017","232","SYNTHETIC RUBBER AND RECLAIM RUBBER","Uzbekistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66700,0,0,"4644"
"10810","2017","844","WOMEN'S OR GIRLS' COATS, CAPES, KNIT","Belgium",224602,10253,11240,87472,54134,55786,420164,6671,6970,179415,4314,4648,126167,11393,11917,140729,6008,6189,171483,17985,18532,209864,42368,45481,57523,26709,27871,0,0,0,0,0,0,0,0,0,1617419,179835,188634,"4231"
"10811","2017","268","WOOL & OTHER ANIMAL HAIR","Indonesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654,0,0,"5600"
"10812","2017","642","PAPER & PAPERBOARD, CUT TO SIZE OR SHAPE, ARTICLE","Costa Rica",2237748,914987,956233,1426015,848295,877294,2372630,742109,770323,2074926,601250,619618,1657011,1015515,1039967,2141446,1154998,1177391,1521266,1181903,1207459,1386441,906381,925129,2420883,758740,769403,0,0,0,0,0,0,0,0,0,17238366,8124178,8342817,"2230"
"10813","2017","744","MECHANICAL HANDLING EQUIPMENT","Sri Lanka",67044,1294536,1358905,40762,1410481,1473984,321968,1987171,2082174,46961,1569176,1633900,0,1827732,1921397,57237,2079079,2173043,76999,1811892,1910367,3092,1655578,1791798,14052,1781046,1883041,0,0,0,0,0,0,0,0,0,628115,15416691,16228609,"5420"
"10814","2017","664","GLASS","Gambia",0,0,0,0,0,0,0,0,0,19580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19580,0,0,"7500"
"10815","2017","723","CIVIL ENGINEERING & CONTRACTORS' PLANT & EQUIPMEN","Georgia",38561,8931,9327,41100,6789,6907,13200,2905,3155,1807690,0,0,609156,0,0,205280,7187,7221,1208063,0,0,3564579,8144,8219,2522,0,0,0,0,0,0,0,0,0,0,0,7490151,33956,34829,"4633"
"10816","2017","342","LIQUEFIED PROPANE AND BUTANE","Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6040"
"10817","2017","001","LIVE ANIMALS","Cyprus",0,5000,5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5001,"4910"
"10818","2017","663","MINERAL MANUFACTURES","Senegal",16768,0,0,0,0,0,18638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35406,0,0,"7440"
"10819","2017","727","FOOD-PROCESSING MACHINES (EXCLUDING DOMESTIC)","Latvia",0,10072,10582,17689,6549,6632,0,6247,6299,10156,15653,15799,82560,0,0,23891,4710,4744,0,7707,7770,8813,22045,23375,0,4728,4850,0,0,0,0,0,0,0,0,0,143109,77711,80051,"4490"
"10820","2017","025","BIRDS' EGGS & YOLKS, FRESH, DRIED OR PRESERVED","Burma",55500,0,0,0,0,0,86100,0,0,0,0,0,0,0,0,0,0,0,90635,0,0,110250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342485,0,0,"5460"
"10821","2017","575","PLASTICS","Fiji",0,0,0,0,0,0,0,0,0,33304,0,0,0,0,0,0,0,0,0,0,0,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37269,0,0,"6863"
"10822","2017","667","PEARLS, PRECIOUS & SEMIPRECIOUS STONES","Korea, South",58367,40000,40245,45265,37094,38114,61850,0,0,31788,50814,51914,169933,3600,3675,129313,102500,103600,15476,73747,74922,75038,47500,48150,122722,8700,8850,0,0,0,0,0,0,0,0,0,709752,363955,369470,"5800"
"10823","2017","335","RESIDUAL PETROLEUM PRODUCTS","Guatemala",112878,0,0,1906850,0,0,7669058,0,0,207395,0,0,43212,0,0,2095418,0,0,2331741,0,0,5021850,0,0,272215,0,0,0,0,0,0,0,0,0,0,0,19660617,0,0,"2050"
"10824","2017","821","FURNITURE & BEDDING ACCESSORIES","Swaziland",0,8482,9127,0,20000,21215,0,0,0,0,22306,23330,0,12179,12446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62967,66118,"7950"
"10825","2017","322","BRIQUETTES, LIGNITE AND PEAT","Colombia",0,0,0,0,0,0,0,0,0,8286,0,0,0,0,0,0,0,0,5179,0,0,0,0,0,33543,0,0,0,0,0,0,0,0,0,0,0,47008,0,0,"3010"
"10826","2017","513","CARBOXYLIC ACIDS, HALIDES, & DERIVATIVES","Netherlands",26865204,6002943,6560863,32696001,8527469,9078814,31603007,10597721,11396400,35724355,10229910,10892317,30392687,8286364,8867088,32745279,9062573,9891423,23465798,8991754,9708124,35719722,8677857,9424091,33012297,11637136,12526952,0,0,0,0,0,0,0,0,0,282224350,82013727,88346072,"4210"
"10827","2017","289","ORES & CONCENCENTRATE OF PRECIOUS METAL","Cayman Islands",0,0,0,0,2400,2573,0,0,0,0,2020,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4420,4717,"2440"
"10828","2017","731","MACHINE TOOLS WORKING BY REMOVING METAL OR OTHER","Bhutan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19035,0,0,"5682"
"10829","2017","776","THERMIONIC, COLD CATHODE AND PHOTOCATHODE VALVES","Singapore",122857819,53217366,53817973,116007315,45947881,46508029,186831925,48502985,49103593,132460556,52312188,52782609,155891121,56583242,57221391,172528961,73455085,75078547,125160530,53462568,54325266,131397999,70141345,71079383,147596287,58608667,59230747,0,0,0,0,0,0,0,0,0,1290732513,512231327,519147538,"5590"
"10830","2017","737","METALWORKING MACHINERY","Slovenia",49324,187418,193111,341864,143746,146530,120513,487397,491162,137263,292272,299032,134035,851228,870481,412247,681545,702837,472951,390093,418573,49086,325708,340571,344621,305811,320547,0,0,0,0,0,0,0,0,0,2061904,3665218,3782844,"4792"
"10831","2017","581","TUBES, PIPES AND HOSES OF PLASTICS","Estonia",8847,16779,18628,51268,0,0,2534,616,670,17070,17606,18402,21518,9115,9126,3498,1012,1192,10177,772,772,10954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125866,45900,48790,"4470"
"10832","2017","022","MILK, CREAM, MILK PRODUCTS EXCEPT BUTTER OR CHEES","Nigeria",319434,0,0,1757741,0,0,877178,0,0,777752,0,0,590736,0,0,64666,0,0,269100,0,0,361220,0,0,62455,0,0,0,0,0,0,0,0,0,0,0,5080282,0,0,"7530"
"10833","2017","872","MEDICAL INSTRUMENTS & APPLIANCES","Tajikistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,2383,"4642"
"10834","2017","634","VENEERS, PLYWOOD AND PARTICLE BOARD","Guyana",17310,0,0,23360,23293,23294,46489,9614,12464,0,14678,21328,10851,23520,35077,0,19734,26832,8988,23615,31549,12880,27540,37164,11435,14157,22157,0,0,0,0,0,0,0,0,0,131313,156151,209865,"3120"
"10835","2017","733","MACHINE TOOLS FOR WORKING BUT NOT REMOVING METAL","New Zealand",254448,0,0,556626,0,0,0,166960,168960,32616,454730,458130,59752,211688,213557,11946,527318,539457,52932,111881,118200,334818,0,0,328161,22905,24890,0,0,0,0,0,0,0,0,0,1631299,1495482,1523194,"6141"
"10836","2017","778","ELECTRICAL MACHINERY AND APPARATUS","Niue",0,0,0,0,0,0,0,2851,2852,0,2846,2847,0,0,0,0,0,0,0,0,0,8552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8552,5697,5699,"6144"
"10837","2017","023","BUTTER AND OTHER FATS AND OILS","Germany",0,652667,678937,0,829225,863225,27212,693222,723011,13750,904321,943972,0,914068,948779,118160,602510,623153,0,1065933,1099843,256239,1456567,1497447,134913,1516110,1556558,0,0,0,0,0,0,0,0,0,550274,8634623,8934925,"4280"
"10838","2017","711","STEAM OR OTHER VAPOR GENERATING BOILERS","El Salvador",16548,0,0,0,0,0,16237,0,0,517898,0,0,1009617,0,0,8920,0,0,14797,0,0,24061,0,0,15839,0,0,0,0,0,0,0,0,0,0,0,1623917,0,0,"2110"
"10839","2017","695","TOOLS FOR USE IN THE HAND OR IN MACHINES","Mauritania",4816,0,0,152666,0,0,0,0,0,13419,0,0,6562,0,0,113525,0,0,106560,0,0,35276,0,0,41017,0,0,0,0,0,0,0,0,0,0,0,473841,0,0,"7410"
"10840","2017","728","MACHINERY SPECIALIZED FOR PARTICULAR INDUSTRIES","Lebanon",282480,0,0,87918,11000,12200,114370,0,0,118355,0,0,27320,0,0,22986,0,0,38794,0,0,298188,0,0,35070,0,0,0,0,0,0,0,0,0,0,0,1025481,11000,12200,"5040"
"10841","2017","781","ALL MOTOR VEHICLES","Netherlands",14401904,13460539,13744349,16794216,37421463,38196958,18841733,53825180,54897521,21696578,45875924,46791049,22116973,61485184,62718230,14458488,61927723,63155701,17808084,40097954,40891203,16910961,32520779,33182017,32710483,41709344,42551407,0,0,0,0,0,0,0,0,0,175739420,388324090,396128435,"4210"
