"Data Source","World Development Indicators",

"Last Updated Date","2017-11-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Myanmar","MMR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","454.502990722656","487.615997314453","506.260986328125","532.526977539063","556.783996582031","579.257995605469","597.789978027344","618.086975097656","670.325012207031","746.281982421875","815.799987792969","898.27099609375","1006.50299072266","1125.19799804688","1265.60595703125","1411.52001953125","1563.18395996094","1602.15600585938","1667.38696289063","1738.86901855469","1812.86303710938","4299.52490234375","4593.333984375","4917.14892578125","5191.60400390625","5532.05810546875","5874.86181640625",
"Middle East & North Africa (excluding high income)","MNA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36433.8896054808","37805.4360064918","37433.8036200726","37046.738261549","37544.5422119097","38519.3564825807","38276.0478545863","39398.1315673267","38713.6059525747","39465.3909085163","39648.1640444042","40220.089531204","39627.7232751684","40432.6789840802","40905.1276455747","42261.7616417167","43557.5292499408","44526.5728119303","45138.7018494403","46713.369777229","46076.3015726585","45199.2111540477","43412.4598178594","42855.4256220581","41962.4118300135","42431.882714259","42857.7789515488",
"Montenegro","MNE","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45248.50390625","32757.3359375","20779.841796875","21686.1015625","22222.5234375","29812.859375","30248.8125","31816.283203125","28913.8125","29822.421875","30148.619140625","30742.01953125","31877.599609375","32967.66796875","34365.046875","36418.45703125","39993.421875","40933.34765625","40124.91796875","42045.3828125","44888.94921875","42469.3828125","44317.30078125","44358.7578125","45437.16015625","47657.5078125","49304.91015625",
"Mongolia","MNG","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14185.078125","12562.7421875","11973.4892578125","12046.2392578125","12157.966796875","12289.208984375","12645.06640625","12556.5546875","12496.73828125","12298.357421875","12354.0087890625","12837.5087890625","13498.4140625","14035.310546875","14603.4326171875","15430.265625","17313.728515625","18676.11328125","17457.84375","18425.54296875","21323.96484375","22991.419921875","25919.79296875","27603.828125","27622.611328125","27019.96484375","26817.49609375",
"Northern Mariana Islands","MNP","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1144.4150390625","1020.11700439453","1060.54699707031","1070.65698242188","1044.75805664063","1302.78796386719","1398.17004394531","1509.89196777344","1571.4599609375","1542.27099609375","1696.05004882813","1788.75305175781","1848.13098144531","1946.51904296875","2068.52197265625","2230.1689453125","2379.86401367188","2486.15991210938","2587.47094726563","2705.212890625","2846.93188476563","2980.66088867188","3131.25390625","3346.73608398438","3429.26000976563","3463.919921875","3533.61206054688",
"Mauritania","MRT","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13394.203125","12735.4033203125","13027.2900390625","12159.7314453125","12902.314453125","13167.51171875","12138.8876953125","12004.5068359375","12860.08984375","12773.3115234375","11934.732421875","11872.7470703125","11574.23828125","11394.0390625","12135.0498046875","14212.2109375","14383.6279296875","14560.2314453125","13512.962890625","13381.228515625","13584.7333984375","13873.0126953125","14252.43359375","14742.1123046875","14648.373046875","14769.3671875","15015.5380859375",
"Mauritius","MUS","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20360.267578125","19821.755859375","20595.40234375","21203.4453125","22945.9453125","22959.017578125","24102.4453125","25228.548828125","25710.44140625","27993.90625","27686.359375","28403.943359375","29704.384765625","31818.8828125","32087.3046875","32996.3046875","34596.8828125","35567.83984375","36254.70703125","37045.8984375","38470.203125","39353.23828125","38753.3984375","39288.1875","40406.375","41461.76171875","42697.93359375",
"Malawi","MWI","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1487.86499023438","1368.56799316406","1504.61999511719","1344.48706054688","1564.01098632813","1652.38903808594","1677.40905761719","1696.90295410156","1693.18994140625","1657.13195800781","1522.05505371094","1495.06604003906","1522.3759765625","1540.02795410156","1527.80895996094","1490.23596191406","1594.22094726563","1655.14404296875","1753.08203125","1813.34094238281","1836.65295410156","1813.97399902344","1855.89501953125","1894.32299804688","1887.11499023438","1871.751953125","1889.55798339844",
"Malaysia","MYS","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29427.849609375","31217.3125","33442.14453125","35333.9140625","37387.9296875","39611.8125","41129.78515625","37194.49609375","38349.9140625","39613.6640625","39164.4375","40366.96484375","41780.5390625","43532.7421875","44767.9296875","46360.0234375","48315.23046875","49935.07421875","47978.5859375","50229.1796875","50479.6953125","51121.1015625","51286.2890625","53104.30078125","54651.98828125","56083.89453125","57594.9296875",
"North America","NAC","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74993.9013138319","77226.507713013","78268.6261560038","79481.1508833724","80110.9434820866","81678.9179213479","83351.6490317792","85302.6137907369","87652.2312654326","89842.9839879861","90721.6594654034","92717.7535360546","94808.1603352626","97123.4777656036","98757.1807845628","99633.2805006187","100387.029808957","100155.887555885","100834.601995943","103722.984160547","104509.968811003","105154.90463776","106305.878505997","107172.127132372","108144.27153311","108727.249216068","110490.50741814",
"Namibia","NAM","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23154.423828125","23892.443359375","22608.943359375","22210.125","22551.697265625","22756.55859375","23108.759765625","22877.67578125","22724.98828125","22805.154296875","27351.10546875","22814.642578125","22805.625","25341.021484375","25639.828125","25631.650390625","26673.931640625","33561.64453125","29776.373046875","28411.3671875","30696.65234375","33303.95703125","35212.28515625","36279.8984375","35599.296875","35338.484375","35735.765625",
"New Caledonia","NCL","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71323.171875","69701.8359375","68146.2109375","68024.6171875","70185.328125","69088.0625","68227.1953125","63996.5859375","62430.8203125","61051.4296875","59500.578125","60620.71875","61759.875","61538.6015625","62950.21484375","63349.01953125","64614.5625","63251.953125","61107.90625","61718.546875","63395.5234375","63727.01953125","63701.70703125","64207.54296875","65234.98828125","66353.1484375","67293.1640625",
"Niger","NER","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3098.11889648438","2840.55908203125","2695.59912109375","2670.77294921875","2678.07397460938","2588.76293945313","2546.23706054688","2684.82592773438","2550.4970703125","2424.9169921875","2439.20703125","2436.21704101563","2453.81005859375","2390.57397460938","2416.19091796875","2469.88305664063","2449.97290039063","2594.66796875","2484.55102539063","2596.86303710938","2562.26489257813","2761.44409179688","2778.63793945313","2858.32788085938","2850.82690429688","2887.51000976563","2917.25610351563",
"Nigeria","NGA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9937.7890625","9745.40625","9685.55859375","9509.5185546875","9225.142578125","9515.4306640625","9317.126953125","9393.927734375","9274.8916015625","9613.2919921875","9843.9150390625","10021.9248046875","10854.0322265625","14254.478515625","14338.705078125","15116.8427734375","15718.2431640625","16247.080078125","16892.001953125","17706.962890625","18070.123046875","18369.939453125","18711.642578125","18852.619140625","18678.623046875","17972.7421875","17642.091796875",
"Nicaragua","NIC","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10798.3330078125","10509.1728515625","10035.98828125","9951.0595703125","10772.244140625","10798.5869140625","10643.064453125","10654.494140625","10743.1162109375","10690.310546875","10264.12109375","10677.53515625","10126.4130859375","10201.26953125","10207.310546875","10275.2470703125","10492.8935546875","10638.0947265625","10274.7109375","10314.875","10627.767578125","10825","10878.8076171875","11133.2626953125","11474.99609375","11769.2919921875","12055.4755859375",
"Netherlands","NLD","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76207.421875","75100.65625","75808.7265625","77377.6640625","78879.625","79850.3203125","80332.34375","81549.6796875","83483.703125","84326.9609375","84226.2109375","83376.9296875","84035.2734375","85924.53125","87206.015625","88590.265625","89533.2265625","89356.5","85866.625","89843.3046875","91773.0859375","90469.9609375","91074.9296875","92430.9296875","93532.1796875","94243.5390625","94997.3359375",
"Norway","NOR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93384.6875","97224.796875","100129.40625","103425.2421875","107139.296875","108043.9296875","110784.3203125","110723.2578125","112002.65625","114927.1640625","117269.3984375","118349.0859375","120078.734375","124149.1484375","126613.390625","126806.8984375","126201.0859375","123043.796875","121699.953125","122288.234375","121759.1796875","122826.6796875","123059.6953125","124401.1875","125862.2421875","126236.2109375","126945.765625",
"Nepal","NPL","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2601.72998046875","2636.31811523438","2639.86401367188","2753.39599609375","2747.92407226563","2874.57495117188","2937.15698242188","2944.02807617188","2974.3291015625","3107.06396484375","3257.23608398438","3177.34008789063","3264.46508789063","3332.05688476563","3436.52099609375","3494.09008789063","3559.78588867188","3683.0390625","3776.22900390625","3908.46411132813","3977.001953125","4032.48803710938","4128.5869140625","4230.1279296875","4241.98876953125","4169.97900390625","4230.44677734375",
"Nauru","NRU","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52709.25390625","52800.94140625","54717.41796875","54980.55078125","55021.73828125","55567.390625","56632.00390625","57361.5859375","59360.9609375","59515.5625","59559.4921875","60655.08984375","62243.80078125","62493.93359375","62640.31640625","62861.4765625","63352.35546875","61767.671875","62228.24609375","62787.65234375","63255.046875","64631.25390625","65142.09375","66385.8515625","68034","69331.4453125","70860.5234375",
"OECD members","OED","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61208.303641392","62388.4997788947","63348.5379136593","64592.5469227834","65550.8236555674","66770.6343955449","68112.1969613107","69257.0268756516","70715.9988126364","72697.9156022997","73275.5831873859","74345.6766414881","75519.2427499724","77163.3113081933","78179.9883731987","79165.0715926569","80057.5647002661","79616.9241923834","78284.4673574293","80149.1841875079","81020.6849224617","81251.9569629058","81883.7562941026","82335.8473115465","83210.086817644","83830.7351273994","84950.8468650257",
"Oman","OMN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138626.5","137930.484375","134209.234375","129294.90625","128315.8828125","132904.484375","143527.9375","149934.734375","151037.109375","159407.90625","163773.703125","156657.359375","146138.65625","142230.828125","140230.90625","140271.765625","138893.25","141249.953125","136964.59375","128041.921875","110594.765625","101778.25","91274.1875","82984.1328125","78987.6796875","78311.15625","79989.953125",
"Other small states","OSS","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31836.8140844141","31781.4627141093","31455.1428388085","31878.4764462779","33247.6612021426","33955.39554786","37180.4473976033","37753.9007747643","37689.9394932947","38795.908868688","40847.9701524792","41035.3755471962","41953.1366520299","45150.8012274476","46395.4646489404","48344.737511103","50777.8515694408","52616.1457473025","52013.2295105924","55102.4318952524","58087.9433248694","59783.4024586069","60795.0244157954","61829.3721539479","62227.6190609508","62486.4540200966","63207.1193766122",
"Pakistan","PAK","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11539.0419921875","12028.7685546875","11923.6845703125","11946.9697265625","12571.7265625","12706.09375","12368.08984375","12314.5322265625","12336.15625","12556.720703125","12568.533203125","12607.607421875","12764.041015625","13040.298828125","13417.326171875","13340.173828125","13558.4990234375","13444.5390625","13402.2099609375","13194.69921875","13238.4365234375","13404.833984375","13714.10546875","13964.521484375","14187.9111328125","14472.7802734375","14813.732421875",
"Panama","PAN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25213.76171875","25651.8828125","25476.744140625","25551.765625","24878.796875","25037.705078125","25640.546875","26489.4375","26398.568359375","26921.814453125","26568.224609375","26335.623046875","26524.513671875","27246.388671875","27836.408203125","29573.025390625","31388.021484375","32473.658203125","33302.00390625","34768.7890625","38067.65234375","39862.796875","41939.359375","44096.17578125","46007.52734375","47744.25390625","49784.625",
"Peru","PER","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14899.923828125","14809.6669921875","14474.3037109375","15530.939453125","15731.7412109375","15451.4365234375","15752.6953125","15169.6357421875","14845.9306640625","15270.7998046875","14515.17578125","15423.9443359375","16353.9287109375","17016.173828125","17662.599609375","18026.7578125","17831.556640625","18913.30078125","18360.431640625","19451.13671875","20399.939453125","21143.7421875","22389.2578125","22463.09375","22838.650390625","23395.93359375","24023.228515625",
"Philippines","PHL","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11054.03125","10664.4150390625","10661.9521484375","10778.52734375","10774.7373046875","11006.2197265625","11348.841796875","11093.1953125","11189.171875","11860.8291015625","11401.580078125","11801.3115234375","11977.029296875","12669.708984375","12717.484375","13244.5986328125","13797.62109375","13867.62109375","13602.9609375","14119.2841796875","14174.0537109375","14896.0810546875","15688.86328125","16261.4716796875","16811.509765625","17454.5859375","18260.548828125",
"Palau","PLW","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4210.98681640625","4700.4501953125","5473.65185546875","5642.6591796875","5253.3671875","5524.9111328125","5116.044921875","4745.759765625","4689.72509765625","4430.37890625","4288.94580078125","4150.47607421875","4125.88916015625","4126.72998046875","4273.5517578125","4252.908203125","4454.7861328125","4641.63720703125","4811.89013671875","5066.9111328125","5510.583984375","5830.39794921875","6006.90576171875","6368.36181640625","6598.0791015625","6585.64697265625","6604.203125",
"Poland","POL","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22729.333984375","23859.353515625","25015.6484375","26768.9765625","28611.119140625","30179.974609375","31868.9609375","33043.3125","35821.16015625","38614.62109375","39826.97265625","41509.32421875","42613.5859375","44404.83984375","44808.75","45672.7578125","46577.1484375","46412.8125","47419.7890625","49212.328125","51490.8515625","52198.7421875","52873.828125","53486.22265625","54672.22265625","55716.421875","57289.66796875",
"Pre-demographic dividend","PRE","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6053.53563675065","5995.09135100975","5927.25742447778","5784.74674130918","5787.7598991034","5990.99753529766","6171.13392505202","6554.32612481101","6713.47745871334","6737.69752598037","6845.10964785513","6808.98788455218","6580.3728894558","7788.85275625942","7965.43325551975","8373.90884046081","8686.30051997171","8977.69592597279","9124.64036780349","9396.9328957896","9572.40936037052","9855.71799508639","10064.2911188597","10112.058176496","10018.2938010325","9997.86222892893","9927.9491095154",
"Puerto Rico","PRI","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90797.1015625","94039.9375","93144.0703125","93798.2890625","96551.296875","95900.71875","96020.8984375","100965.6953125","100461.34375","102082.7109375","111961.15625","113220.8984375","113043.125","113414.8515625","112994.8046875","111899.4296875","110577.1484375","111739.0234375","112868.390625","118125.3828125","118154.6953125","113743.0703125","112837.9296875","110455.546875","107606.15625","105899.59375","104052.421875",
"Korea, Dem. People’s Rep.","PRK","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3024.13403320313","2791.6630859375","2615.9140625","2517.98803710938","2393.73608398438","2282.251953125","2111.23510742188","2066.45092773438","2168.66796875","2156.56811523438","2215.61206054688","2223.17504882813","2246.04296875","2275.89599609375","2341.35302734375","2299.63110351563","2253.90209960938","2302.0810546875","2257.98095703125","2230.74291992188","2231.56494140625","2243.73095703125","2252.26391601563","2259.0830078125","2267.26293945313","2284.1240234375","2308.26196289063",
"Portugal","PRT","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45514.1953125","47185.00390625","46569.5703125","47090.5859375","49201.8984375","50205.0625","50869.09765625","51099.44921875","52576.78515625","53251.81640625","53417.99609375","53541.23828125","53702.3359375","54717.2109375","55283.08203125","55827.19921875","57157.546875","57043.2109375","57065.44140625","59108.30078125","59986.17578125","59998.78515625","60816.953125","60342.6328125","60594.21875","60609.74609375","61065.046875",
"Paraguay","PRY","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15339.501953125","15327.1181640625","15210.361328125","15434.41796875","15822.6025390625","16859.14453125","17028.3359375","17014.1796875","16356.7890625","15590.6884765625","14947.134765625","14963.73046875","14643.853515625","14680.86328125","14305.037109375","14706.4013671875","14937.62890625","15559.986328125","14565.0546875","16449","16691.744140625","15899.171875","17700.71875","18240.6484375","18284.716796875","18580.6640625","18919.40234375",
"West Bank and Gaza","PSE","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13284.0215453447","13675.9600186004","13699.5600658172","14069.4845174301","14176.0283441852","14503.0110252781","14257.9962921401","14493.367317238","15207.9634653115","14736.3912619281","14513.6529103212","14794.0998911827","14845.6338740624","15021.2098945615","15101.2894416388","15463.1208003248","15708.4726841142","15728.1489728973","15277.976305961","15564.8558304076","15350.7399597428","15443.7291872294","15776.4080059116","16371.4208655924","16643.4480719197","16804.1816079552","17134.3564409734",
"Post-demographic dividend","PST","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62577.4427194306","63643.0080989939","64359.7462042793","65602.6463900862","66590.8155494971","67916.8154665591","69438.3404190462","70787.0257929176","72437.4090259763","74327.9601894069","75136.0269936767","76216.2207545584","77430.4982925841","79207.7677226319","80274.1428701699","81568.8259738834","82673.6289054302","82510.9249569226","81227.8049770802","83629.0163911897","84653.9515115084","85197.0495765578","85938.9304881091","86561.9998769177","87384.6493201628","88121.1551743803","89432.4709707102",
"French Polynesia","PYF","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59866.56640625","58676.00390625","57016.8125","55827.7109375","54555.83203125","52890.49609375","53156.13671875","55848.0390625","61193.1171875","59288.3046875","56295.51953125","54560.34375","57997.60546875","55781.05078125","58865.28515625","61561.8515625","56508.6953125","57570.296875","56225.89453125","56575.39453125","60946.7734375","65734.78125","65973.171875","66724.921875","65582.3515625","65748.9453125","65972.15625",
"Qatar","QAT","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120747.140625","132406.03125","129109.078125","129439.15625","130433.71875","134692.03125","177045.4375","186717.609375","187616.8125","197941.3125","204485.015625","207978.265625","199767.9375","210188.609375","191517.78125","193016.65625","179319.765625","171742.21875","162765.6875","171267.078125","182410.0625","184427.9375","184846.78125","187596.734375","189419.75","191231.40625","194485.03125",
"Romania","ROU","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22802.466796875","20839.26953125","20533.16015625","20718.3046875","21460.26171875","22209.95703125","20304.201171875","20292.607421875","20448.478515625","21344.84765625","22976.3125","26956.78515625","28284.947265625","31229.24609375","33419.0703125","35689.5703125","38174.5703125","41792.24609375","39964.34765625","40087.7578125","41413.5546875","41496.21484375","43410.125","43871.62109375","45965.23046875","48450.0546875","51141.3828125",
"Russian Federation","RUS","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41021.57421875","32882.17578125","31069.75390625","28724.93359375","27897.646484375","27282.38671875","28916.845703125","28202.490234375","27963.767578125","29760.73046875","31305.546875","31951.466796875","33724.84765625","35513.4375","37153.41796875","39970.28125","42271.85546875","44345.5625","41872.3203125","43523.171875","44764.48828125","45875.65234375","46773.32421875","47134.95703125","45760.1796875","45831.5078125","46741.9921875",
"Rwanda","RWA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1901.96704101563","2132.01391601563","2018.2060546875","1020.16900634766","1366.34997558594","1488.17004394531","1611.75805664063","1673.86499023438","1663.17895507813","1755.09704589844","1838.28894042969","1975.93505859375","1951.80200195313","2071.43505859375","2149.07202148438","2284.67700195313","2393.17309570313","2531.17895507813","2654.501953125","2782.28588867188","2930.76391601563","3117.2958984375","3170.30200195313","3296.77001953125","3400.84692382813","3485.6298828125","3583.30590820313",
"South Asia","SAS","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5164.5593838958","5340.11467299813","5421.1006923196","5580.51601294792","5886.51906093813","6148.95785265701","6276.69281297363","6442.88183818198","6806.45089468078","6933.56628553869","7016.77812482756","7133.05350328047","7434.13708315246","7775.297829836","8264.54999567305","8891.13859989261","9578.99577158953","9916.92984049947","10604.3565736659","11448.3103622289","12037.9234010891","12540.1585048718","13112.5838151354","13764.0329188291","14433.3017297088","15160.3804276461","15941.4869648079",
"Saudi Arabia","SAU","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130040.1875","131872.390625","127683.75","125922.078125","123342.84375","124820.640625","124573.2890625","124705.0546875","116208.3046875","114777.21875","111968.890625","108676.7109375","112216.4453125","117557.6328125","121052.265625","123259.5390625","125382.4609375","130735.2734375","129539.6953125","129324.0625","135888.53125","136220.828125","134401.515625","135482.984375","136180.0625","135183.34375","135590",
"Sudan","SDN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9647.3056640625","9939.65625","10082.7275390625","9588.814453125","9659.21484375","9843.0302734375","10704.4384765625","10871.611328125","10969.9404296875","11410.595703125","11863.9482421875","12338.220703125","12990.1171875","13176.701171875","13820.1962890625","14893.427734375","16231.62890625","17247.28125","17051.359375","17142.255859375","16366.3037109375","15576.216796875","15642.6611328125","15679.69140625","16022.0224609375","16055.427734375","16135.42578125",
"Senegal","SEN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5645.7080078125","5461.60986328125","5448.4921875","5377.87890625","5602.255859375","5747.10498046875","5860.76708984375","6061.31494140625","6378.52294921875","6636.7451171875","6824.1181640625","6555.7587890625","7110.64501953125","7487.68896484375","7849.2890625","8135.4580078125","8030.0751953125","7992.47900390625","7857.7578125","7720.56103515625","7568.73681640625","7645.89013671875","7663.94189453125","7767.9580078125","7939.44384765625","8165.13720703125","8414.9228515625",
"Singapore","SGP","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71558.0078125","75289.484375","82325.09375","88697.9453125","94024.359375","97402.3203125","103088.9609375","99775.0625","103577.8984375","107410.046875","103749.796875","108111.4765625","109484.796875","116021.875","118576.1953125","121640.46875","127621.71875","125722.7421875","121851.578125","133813.515625","137594.609375","137504","141220.1875","142350.21875","140993.21875","141226.59375","142364.890625",
"Solomon Islands","SLB","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7483.2158203125","8140.80322265625","8193.638671875","8623.4130859375","8996.814453125","8845.1533203125","8406.2861328125","8240.21484375","7908.1669921875","6548.7841796875","5806.14697265625","5451.458984375","5615.52490234375","5717.80615234375","5852.17919921875","6115.01904296875","6394.5810546875","6682.76611328125","6229.94091796875","6473.5458984375","7137.716796875","7320.09716796875","7365.39404296875","7296.27001953125","7358.96484375","7395.16015625","7450.72900390625",
"Sierra Leone","SLE","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3981.82299804688","3234.73999023438","3314.083984375","3283.10107421875","3035.63403320313","3103.98999023438","2914.88598632813","2942.77587890625","2833.22412109375","2945.69995117188","2633.2080078125","3186.38598632813","3318.04907226563","3291.8330078125","3280.09497070313","3339.93798828125","3499.27392578125","3586.17504882813","3602.55688476563","3691.13989257813","3773.34594726563","4228.81298828125","4966.078125","5045.740234375","3879.61596679688","3938.19897460938","4027.126953125",
"El Salvador","SLV","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13303.744140625","14236.8583984375","15064.8251953125","15110.14453125","16020.1318359375","16466.87890625","17039.255859375","16852.185546875","17345.029296875","17630.494140625","17896.369140625","18136.43359375","18080.353515625","18609.76953125","18989.771484375","19184.859375","19484.560546875","19291.931640625","18813.45703125","18841.384765625","18812.70703125","18692.2890625","18624.203125","18672.7109375","18940.759765625","19153.185546875","19375.20703125",
